ID,Thumbnail,Name,Type,"Attribute Set",SKU,Price,"Quantity per Source","Salable Quantity",Visibility,Status,Websites,Maattabel,Maat,"Kraag type",Pasvorm,Mouwlengte,"Default Original Qty",Eigenschappen,Materiaal,Borstzak,EAN,Capsule,Samenstelling,Duurzaamheid,"Marketing label","Creation Date"
30116," -","Profuomo navy merino half zip-XXL","Simple Product",Default,PP2J00012A-XXL,€109.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",XXL,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak",8716172382517,Merino,"100% wol"," -"," -","2025-09-20 00:41:10"
30117,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00012a_0.jpg,"Profuomo navy merino half zip","Configurable Product",Default,PP2J00012A," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol","Responsible Wool Standard 100"," -","2025-09-20 00:41:11"
30118," -","Profuomo grijze merino half zip-S","Simple Product",Default,PP2J00012B-S,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",S,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:42:49"
30119," -","Profuomo grijze merino half zip-M","Simple Product",Default,PP2J00012B-M,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",M,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:42:50"
30120," -","Profuomo grijze merino half zip-L","Simple Product",Default,PP2J00012B-L,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",L,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:42:50"
30121," -","Profuomo grijze merino half zip-XL","Simple Product",Default,PP2J00012B-XL,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",XL,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:42:50"
30122," -","Profuomo grijze merino half zip-XXL","Simple Product",Default,PP2J00012B-XXL,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",XXL,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:42:50"
30123,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00012b_0.jpg,"Profuomo grijze merino half zip","Configurable Product",Default,PP2J00012B," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol","Responsible Wool Standard 100"," -","2025-09-20 00:42:50"
30124," -","Profuomo beige merino half zip-S","Simple Product",Default,PP2J00012D-S,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",S,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:44:29"
30125," -","Profuomo beige merino half zip-M","Simple Product",Default,PP2J00012D-M,€109.95,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 0, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",M,"Half zip","Regular fit","Lange mouw (normaal)",1," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:44:29"
30126," -","Profuomo beige merino half zip-L","Simple Product",Default,PP2J00012D-L,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",L,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:44:29"
30127," -","Profuomo beige merino half zip-XL","Simple Product",Default,PP2J00012D-XL,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",XL,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:44:29"
30128," -","Profuomo beige merino half zip-XXL","Simple Product",Default,PP2J00012D-XXL,€109.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo regular fit truien",XXL,"Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol"," -"," -","2025-09-20 00:44:30"
30129,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00012d_0.jpg,"Profuomo beige merino half zip","Configurable Product",Default,PP2J00012D," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Half zip","Regular fit","Lange mouw (normaal)"," -"," -",Wol,"Zonder borstzak"," -",Merino,"100% wol","Responsible Wool Standard 100"," -","2025-09-20 00:44:30"
31386," -","Profuomo wit smoking overhemd-37","Simple Product",Default,PP2H00016A-37,€149.95,"Default Source: 1, Supplier Stock: 16","Default Stock: 1, Supplier Stock: 16","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",37,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:43"
31387," -","Profuomo wit smoking overhemd-38","Simple Product",Default,PP2H00016A-38,€149.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",38,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:44"
31388," -","Profuomo wit smoking overhemd-39","Simple Product",Default,PP2H00016A-39,€149.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",39,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:44"
31389," -","Profuomo wit smoking overhemd-40","Simple Product",Default,PP2H00016A-40,€149.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",40,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:44"
31390," -","Profuomo wit smoking overhemd-41","Simple Product",Default,PP2H00016A-41,€149.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",41,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:44"
31391," -","Profuomo wit smoking overhemd-42","Simple Product",Default,PP2H00016A-42,€149.95,"Default Source: 1, Supplier Stock: 18","Default Stock: 1, Supplier Stock: 18","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",42,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:44"
31392," -","Profuomo wit smoking overhemd-43","Simple Product",Default,PP2H00016A-43,€149.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",43,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:44"
31393," -","Profuomo wit smoking overhemd-44","Simple Product",Default,PP2H00016A-44,€149.95,"Default Source: 1, Supplier Stock: 16","Default Stock: 1, Supplier Stock: 16","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",44,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:45"
31394," -","Profuomo wit smoking overhemd-45","Simple Product",Default,PP2H00016A-45,€149.95,"Default Source: 1, Supplier Stock: 6","Default Stock: 1, Supplier Stock: 6","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",45,Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:45"
31395,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2h00016a.jpg,"Profuomo wit smoking overhemd","Configurable Product",Default,PP2H00016A," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden"," -",Widespread,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -","Tuxedo smoking","100% katoen"," -"," -","2025-12-04 00:02:45"
31504," -","Profuomo indigo one piece overhemd-37","Simple Product",Default,PPXH10030A-37,€129.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",37,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:10"
31505," -","Profuomo indigo one piece overhemd-38","Simple Product",Default,PPXH10030A-38,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",38,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:10"
31506," -","Profuomo indigo one piece overhemd-39","Simple Product",Default,PPXH10030A-39,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",39,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31507," -","Profuomo indigo one piece overhemd-40","Simple Product",Default,PPXH10030A-40,€129.95,"Default Source: 1, Supplier Stock: 11","Default Stock: 1, Supplier Stock: 11","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",40,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31508," -","Profuomo indigo one piece overhemd-41","Simple Product",Default,PPXH10030A-41,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",41,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31509," -","Profuomo indigo one piece overhemd-42","Simple Product",Default,PPXH10030A-42,€129.95,"Default Source: 1, Supplier Stock: 13","Default Stock: 1, Supplier Stock: 13","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",42,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31510," -","Profuomo indigo one piece overhemd-43","Simple Product",Default,PPXH10030A-43,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",43,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31511," -","Profuomo indigo one piece overhemd-44","Simple Product",Default,PPXH10030A-44,€129.95,"Default Source: 1, Supplier Stock: 1","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",44,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31512," -","Profuomo indigo one piece overhemd-45","Simple Product",Default,PPXH10030A-45,€129.95,"Default Source: 1, Supplier Stock: 1","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",45,"One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:11"
31513,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/ppxh10030a_0.jpg,"Profuomo indigo one piece overhemd","Configurable Product",Default,PPXH10030A," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden"," -","One piece","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2026-02-03 00:07:12"
31514," -","Profuomo lichtblauw katoen linnen overhemd-37","Simple Product",Default,PPXH10010C-37,€89.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",37,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:51"
31515," -","Profuomo lichtblauw katoen linnen overhemd-38","Simple Product",Default,PPXH10010C-38,€89.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",38,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31516," -","Profuomo lichtblauw katoen linnen overhemd-39","Simple Product",Default,PPXH10010C-39,€89.95,"Default Source: 1, Supplier Stock: 1","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",39,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31517," -","Profuomo lichtblauw katoen linnen overhemd-40","Simple Product",Default,PPXH10010C-40,€89.95,"Default Source: 1, Supplier Stock: 1","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",40,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31518," -","Profuomo lichtblauw katoen linnen overhemd-41","Simple Product",Default,PPXH10010C-41,€89.95,"Default Source: 1, Supplier Stock: 4","Default Stock: 1, Supplier Stock: 4","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",41,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31519," -","Profuomo lichtblauw katoen linnen overhemd-42","Simple Product",Default,PPXH10010C-42,€89.95,"Default Source: 1, Supplier Stock: 1","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",42,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31520," -","Profuomo lichtblauw katoen linnen overhemd-43","Simple Product",Default,PPXH10010C-43,€89.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",43,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31521," -","Profuomo lichtblauw katoen linnen overhemd-44","Simple Product",Default,PPXH10010C-44,€89.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",44,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:52"
31522," -","Profuomo lichtblauw katoen linnen overhemd-45","Simple Product",Default,PPXH10010C-45,€89.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",45,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:53"
31523,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/ppxh10010c_0.jpg,"Profuomo lichtblauw katoen/linnen","Configurable Product",Default,PPXH10010C," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden"," -",Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:07:53"
31524," -","Profuomo beige katoen linnen overhemd-37","Simple Product",Default,PPXH10011A-37,€89.95,"Default Source: 1, Supplier Stock: 1","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",37,Cutaway,"Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","80% katoen / 20% linnen","OCS Blend 50"," -","2026-02-03 00:08:32"
